    time(1)             time(2)             stran(1)            stran(2)            stran(3)            stran(4)            stran(5)            stran(6)            stress(1)           stress(2)           stress(3)           stress(4)           stress(5)           stress(6)      statev(1)           statev(2)           statev(3)           statev(4)           statev(5)           statev(6)           statev(7)           statev(8)           statev(9)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)      
 1.2000000000        1.2000000000       -.40000000000E-02   0.12937469580E-02   0.13068936308E-02    0.0000000000        0.0000000000        0.0000000000       -7.1625697351       -1.7200000079       -1.7200000087        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66266214442       0.86763412854E-01    1.0000000000       -.33333333333E-02   0.19749826269E-02   0.19952647318E-02    0.0000000000        0.0000000000        0.0000000000       -.21858100883E-02   0.12937469607E-02   0.13068936337E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
 1.2600000000        1.2600000000       -.42000000000E-02   0.14122350911E-02   0.14265981866E-02    0.0000000000        0.0000000000        0.0000000000       -7.1616448584       -1.7200000087       -1.7200000094        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66261070285       0.86717466476E-01    1.0000000000       -.33333333333E-02   0.19748022181E-02   0.19950759296E-02    0.0000000000        0.0000000000        0.0000000000       -.23861183805E-02   0.14122350940E-02   0.14265981897E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
 1.3200000000        1.3200000000       -.44000000000E-02   0.15307124067E-02   0.15462914218E-02    0.0000000000        0.0000000000        0.0000000000       -7.1607205876       -1.7200000095       -1.7200000101        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66255928634       0.86671545805E-01    1.0000000000       -.33333333333E-02   0.19746219264E-02   0.19948872536E-02    0.0000000000        0.0000000000        0.0000000000       -.25864264708E-02   0.15307124099E-02   0.15462914251E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
 1.3800000000        1.3800000000       -.46000000000E-02   0.16491789118E-02   0.16659733440E-02    0.0000000000        0.0000000000        0.0000000000       -7.1597969221       -1.7200000103       -1.7200000108        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66250789489       0.86625650824E-01    1.0000000000       -.33333333333E-02   0.19744417517E-02   0.19946987032E-02    0.0000000000        0.0000000000        0.0000000000       -.27867343593E-02   0.16491789152E-02   0.16659733476E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
 1.4400000000        1.4400000000       -.48000000000E-02   0.17676346134E-02   0.17856439607E-02    0.0000000000        0.0000000000        0.0000000000       -7.1588738614       -1.7200000111       -1.7200000115        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66245652848       0.86579781518E-01    1.0000000000       -.33333333333E-02   0.19742616936E-02   0.19945102792E-02    0.0000000000        0.0000000000        0.0000000000       -.29870420462E-02   0.17676346171E-02   0.17856439646E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
 1.5000000000        1.5000000000       -.50000000000E-02   0.18860795185E-02   0.19053032796E-02    0.0000000000        0.0000000000        0.0000000000       -7.1579514051       -1.7200000118       -1.7200000122        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66240518710       0.86533937871E-01    1.0000000000       -.33333333333E-02   0.19740817516E-02   0.19943219816E-02    0.0000000000        0.0000000000        0.0000000000       -.31873495316E-02   0.18860795225E-02   0.19053032837E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
 1.5600000000        1.5600000000       -.52000000000E-02   0.20045136341E-02   0.20249513082E-02    0.0000000000        0.0000000000        0.0000000000       -7.1570295528       -1.7200000126       -1.7200000129        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66235387074       0.86488119866E-01    1.0000000000       -.33333333333E-02   0.19739019261E-02   0.19941338099E-02    0.0000000000        0.0000000000        0.0000000000       -.33876568157E-02   0.20045136383E-02   0.20249513125E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
 1.6200000000        1.6200000000       -.54000000000E-02   0.21229369670E-02   0.21445880541E-02    0.0000000000        0.0000000000        0.0000000000       -7.1561083038       -1.7200000134       -1.7200000136        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66230257938       0.86442327489E-01    1.0000000000       -.33333333333E-02   0.19737222162E-02   0.19939457646E-02    0.0000000000        0.0000000000        0.0000000000       -.35879638987E-02   0.21229369715E-02   0.21445880586E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
 1.6800000000        1.6800000000       -.56000000000E-02   0.22413495243E-02   0.22642135249E-02    0.0000000000        0.0000000000        0.0000000000       -7.1551876579       -1.7200000142       -1.7200000143        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66225131302       0.86396560724E-01    1.0000000000       -.33333333333E-02   0.19735426209E-02   0.19937578468E-02    0.0000000000        0.0000000000        0.0000000000       -.37882707807E-02   0.22413495290E-02   0.22642135296E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
 1.7400000000        1.7400000000       -.58000000000E-02   0.23597513129E-02   0.23838277281E-02    0.0000000000        0.0000000000        0.0000000000       -7.1542676144       -1.7200000149       -1.7200000150        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66220007164       0.86350819554E-01    1.0000000000       -.33333333333E-02   0.19733631427E-02   0.19935700537E-02    0.0000000000        0.0000000000        0.0000000000       -.39885774619E-02   0.23597513178E-02   0.23838277331E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
