    time(1)             time(2)             stran(1)            stran(2)            stran(3)            stran(4)            stran(5)            stran(6)            stress(1)           stress(2)           stress(3)           stress(4)           stress(5)           stress(6)      statev(1)           statev(2)           statev(3)           statev(4)           statev(5)           statev(6)           statev(7)           statev(8)           statev(9)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)      
 3.1188750000        3.1188750000        0.0000000000        0.0000000000        0.0000000000       0.23174859709E-03    0.0000000000        0.0000000000       -65.627488474       -65.595269261       -65.595269261        6.7937728913        0.0000000000        0.0000000000        59595.098573        65270.822246       0.85197859323       0.48184430043E-01    3.4000000000       -29.688332815        1.0595411499        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.77392424596E-03    0.0000000000        0.0000000000       -.17827880980E-03   -.10570091338E-03   -.10570091338E-03   0.12213880290E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.688332815       0.78423196824       
 3.1251250000        3.1251250000        0.0000000000        0.0000000000        0.0000000000       0.23649473446E-03    0.0000000000        0.0000000000       -65.627488474       -65.595269261       -65.595269261        7.0766194160        0.0000000000        0.0000000000        59595.098573        65270.822246       0.85197859323       0.48184406170E-01    3.4000000000       -29.688299066        1.0595151059        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.74521864816E-03    0.0000000000        0.0000000000       -.17827880980E-03   -.10570091338E-03   -.10570091338E-03   0.12213880290E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.688299066       0.78427858598       
 3.1313750000        3.1313750000        0.0000000000        0.0000000000        0.0000000000       0.24105777567E-03    0.0000000000        0.0000000000       -65.627488474       -65.595269261       -65.595269261        7.3485543065        0.0000000000        0.0000000000        59595.098573        65270.822246       0.85197859323       0.48184384952E-01    3.4000000000       -29.688269070        1.0594919587        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.71536397723E-03    0.0000000000        0.0000000000       -.17827880980E-03   -.10570091338E-03   -.10570091338E-03   0.12213880290E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.688269070       0.78432001897       
 3.1376250000        3.1376250000        0.0000000000        0.0000000000        0.0000000000       0.24543068483E-03    0.0000000000        0.0000000000       -65.627488474       -65.595269261       -65.595269261        7.6091582588        0.0000000000        0.0000000000        59595.098573        65270.822246       0.85197859323       0.48184366043E-01    3.4000000000       -29.688242337        1.0594713300        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.68440626689E-03    0.0000000000        0.0000000000       -.17827880980E-03   -.10570091338E-03   -.10570091338E-03   0.12213880290E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.688242337       0.78435694475       
 3.1438750000        3.1438750000        0.0000000000        0.0000000000        0.0000000000       0.24960671923E-03    0.0000000000        0.0000000000       -65.627488474       -65.595269261       -65.595269261        7.8580294407        0.0000000000        0.0000000000        59595.098573        65270.822246       0.85197859323       0.48184349156E-01    3.4000000000       -29.688218464        1.0594529083        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.65239325169E-03    0.0000000000        0.0000000000       -.17827880980E-03   -.10570091338E-03   -.10570091338E-03   0.12213880290E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.688218464       0.78438992060       
 3.1501250000        3.1501250000        0.0000000000        0.0000000000        0.0000000000       0.25357943974E-03    0.0000000000        0.0000000000       -65.627488474       -65.595269261       -65.595269261        8.0947841107        0.0000000000        0.0000000000        59595.098573        65270.822246       0.85197859323       0.48184334056E-01    3.4000000000       -29.688197116        1.0594364357        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.61937429339E-03    0.0000000000        0.0000000000       -.17827880980E-03   -.10570091338E-03   -.10570091338E-03   0.12213880290E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.688197116       0.78441940837       
 3.1563750000        3.1563750000        0.0000000000        0.0000000000        0.0000000000       0.25797586720E-03    0.0000000000        0.0000000000       -65.607352018       -65.575278690       -65.575278690        8.3190572104        0.0000000000        0.0000000000        59595.098573        65270.822246       0.85197859294       0.48184070653E-01    3.4000000000       -29.687824868        1.0594195817        1.0000000000        0.0000000000        0.0000000000        0.0000000000       0.29824708177E-02    0.0000000000        0.0000000000       -.17838196451E-03   -.10580284412E-03   -.10580284412E-03   0.12277194944E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.687824868       0.78444806392       
 3.1626250000        3.1626250000        0.0000000000        0.0000000000        0.0000000000       0.27625395161E-03    0.0000000000        0.0000000000       -65.141129328       -65.112229717       -65.112229717        8.5305029268        0.0000000000        0.0000000000        59595.098573        65270.822246       0.85197858677       0.48177684966E-01    3.4000000000       -29.678807514        1.0593628523        1.0000000000        0.0000000000        0.0000000000        0.0000000000       0.28667830591E-02    0.0000000000        0.0000000000       -.18076987607E-03   -.10816412836E-03   -.10816412836E-03   0.13750199515E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.678807514       0.78456323528       
 3.1688750000        3.1688750000        0.0000000000        0.0000000000        0.0000000000       0.29376921596E-03    0.0000000000        0.0000000000       -64.696088837       -64.669886488       -64.669886488        8.7287952260        0.0000000000        0.0000000000        59595.098573        65270.822246       0.85197858156       0.48170537417E-01    3.4000000000       -29.668715148        1.0593182581        1.0000000000        0.0000000000        0.0000000000        0.0000000000       0.27385311142E-02    0.0000000000        0.0000000000       -.18304856889E-03   -.11042019127E-03   -.11042019127E-03   0.15168993386E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.668715148       0.78465829014       
 3.1751250000        3.1751250000        0.0000000000        0.0000000000        0.0000000000       0.31044162959E-03    0.0000000000        0.0000000000       -64.274032605       -64.250125728       -64.250125728        8.9136283556        0.0000000000        0.0000000000        59595.098573        65270.822246       0.85197857717       0.48162796385E-01    3.4000000000       -29.657786893        1.0592834722        1.0000000000        0.0000000000        0.0000000000        0.0000000000       0.25972715564E-02    0.0000000000        0.0000000000       -.18520900337E-03   -.11256136686E-03   -.11256136686E-03   0.16526086543E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.657786893       0.78473703642       
 3.1813750000        3.1813750000        0.0000000000        0.0000000000        0.0000000000       0.32618894279E-03    0.0000000000        0.0000000000       -63.876805677       -63.854852862       -63.854852862        9.0847173164        0.0000000000        0.0000000000        59595.098573        65270.822246       0.85197857346       0.48154645533E-01    3.4000000000       -29.646283137        1.0592566201        1.0000000000        0.0000000000        0.0000000000        0.0000000000       0.24427340367E-02    0.0000000000        0.0000000000       -.18724188918E-03   -.11457785817E-03   -.11457785817E-03   0.17813732238E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.646283137       0.78480244090       
 3.1876250000        3.1876250000        0.0000000000        0.0000000000        0.0000000000       0.34092778071E-03    0.0000000000        0.0000000000       -63.506267348       -63.485976265       -63.485976265        9.2417983015        0.0000000000        0.0000000000        59595.098573        65270.822246       0.85197857033       0.48146279346E-01    3.4000000000       -29.634479152        1.0592361721        1.0000000000        0.0000000000        0.0000000000        0.0000000000       0.22748273094E-02    0.0000000000        0.0000000000       -.18913783843E-03   -.11645986557E-03   -.11645986557E-03   0.19024035654E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.634479152       0.78485683108       
 3.1938750000        3.1938750000        0.0000000000        0.0000000000        0.0000000000       0.35457480935E-03    0.0000000000        0.0000000000       -63.164263300       -63.145381635       -63.145381635        9.3846291036        0.0000000000        0.0000000000        59595.098573        65270.822246       0.85197856769       0.48137898955E-01    3.4000000000       -29.622659130        1.0592208651        1.0000000000        0.0000000000        0.0000000000        0.0000000000       0.20936548367E-02    0.0000000000        0.0000000000       -.19088751295E-03   -.11819771515E-03   -.11819771515E-03   0.20149069811E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.622659130       0.78490204269       
 3.2001250000        3.2001250000        0.0000000000        0.0000000000        0.0000000000       0.36704801295E-03    0.0000000000        0.0000000000       -62.852597073       -62.834905184       -62.834905184        9.5129894877        0.0000000000        0.0000000000        59595.098573        65270.822246       0.85197856548       0.48129707837E-01    3.4000000000       -29.611110108        1.0592096473        1.0000000000        0.0000000000        0.0000000000        0.0000000000       0.18995339597E-02    0.0000000000        0.0000000000       -.19248177371E-03   -.11978199373E-03   -.11978199373E-03   0.21181002685E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.611110108       0.78493952901       
 3.2063750000        3.2063750000        0.0000000000        0.0000000000        0.0000000000       0.37826809051E-03    0.0000000000        0.0000000000       -62.573000294       -62.556305197       -62.556305197        9.6266815316        0.0000000000        0.0000000000        59595.098573        65270.822246       0.85197856363       0.48121907266E-01    3.4000000000       -29.600115548        1.0592016375        1.0000000000        0.0000000000        0.0000000000        0.0000000000       0.16930142043E-02    0.0000000000        0.0000000000       -.19391183575E-03   -.12120369274E-03   -.12120369274E-03   0.22112236290E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.600115548       0.78497044235       
 3.2126250000        3.2126250000        0.0000000000        0.0000000000        0.0000000000       0.38815995432E-03    0.0000000000        0.0000000000       -62.327101753       -62.311232126       -62.311232126        9.7255299303        0.0000000000        0.0000000000        59595.098573        65270.822246       0.85197856212       0.48114691460E-01    3.4000000000       -29.589948559        1.0591960966        1.0000000000        0.0000000000        0.0000000000        0.0000000000       0.14748911397E-02    0.0000000000        0.0000000000       -.19516942836E-03   -.12245435971E-03   -.12245435971E-03   0.22935556012E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.589948559       0.78499569538       
 3.2188750000        3.2188750000        0.0000000000        0.0000000000        0.0000000000       0.39665429270E-03    0.0000000000        0.0000000000       -62.116395878       -62.101197863       -62.101197863        9.8093822668        0.0000000000        0.0000000000        59595.098573        65270.822246       0.85197856089       0.48108242533E-01    3.4000000000       -29.580864872        1.0591924080        1.0000000000        0.0000000000        0.0000000000        0.0000000000       0.12462127858E-02    0.0000000000        0.0000000000       -.19624695787E-03   -.12352625441E-03   -.12352625441E-03   0.23644286439E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.580864872       0.78501600734       
 3.2251250000        3.2251250000        0.0000000000        0.0000000000        0.0000000000       0.40368914241E-03    0.0000000000        0.0000000000       -61.942211528       -61.927545160       -61.927545160        9.8781092468        0.0000000000        0.0000000000        59595.098573        65270.822246       0.85197855992       0.48102725410E-01    3.4000000000       -29.573095783        1.0591900639        1.0000000000        0.0000000000        0.0000000000        0.0000000000       0.10082761422E-02    0.0000000000        0.0000000000       -.19713766826E-03   -.12441250431E-03   -.12441250431E-03   0.24232448201E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.573095783       0.78503193891       
 3.2313750000        3.2313750000        0.0000000000        0.0000000000        0.0000000000       0.40921140314E-03    0.0000000000        0.0000000000       -61.805682315       -61.791418415       -61.791418415        9.9316048984        0.0000000000        0.0000000000        59595.098573        65270.822246       0.85197855918       0.48098282899E-01    3.4000000000       -29.566841356        1.0591886568        1.0000000000        0.0000000000        0.0000000000        0.0000000000       0.76261215033E-03    0.0000000000        0.0000000000       -.19783579387E-03   -.12510725324E-03   -.12510725324E-03   0.24694909087E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.566841356       0.78504391838       
 3.2376250000        3.2376250000        0.0000000000        0.0000000000        0.0000000000       0.41317821896E-03    0.0000000000        0.0000000000       -61.707719768       -61.693737197       -61.693737197        9.9697867351        0.0000000000        0.0000000000        59595.098573        65270.822246       0.85197855867       0.48095031196E-01    3.4000000000       -29.562264224        1.0591878737        1.0000000000        0.0000000000        0.0000000000        0.0000000000       0.51095834955E-03    0.0000000000        0.0000000000       -.19833669721E-03   -.12560579623E-03   -.12560579623E-03   0.25027521916E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.562264224       0.78505226095       
 3.2438750000        3.2438750000        0.0000000000        0.0000000000        0.0000000000       0.41555815027E-03    0.0000000000        0.0000000000       -61.648990722       -61.635173900       -61.635173900        9.9925958832        0.0000000000        0.0000000000        59595.098573        65270.822246       0.85197855837       0.48093056050E-01    3.4000000000       -29.559484324        1.0591874933        1.0000000000        0.0000000000        0.0000000000        0.0000000000       0.25521961929E-03    0.0000000000        0.0000000000       -.19863698493E-03   -.12590469334E-03   -.12590469334E-03   0.25227241516E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.559484324       0.78505718260       
 3.2501250000        3.2501250000        0.0000000000        0.0000000000        0.0000000000       0.41633233705E-03    0.0000000000        0.0000000000       -61.629892228       -61.616128844       -61.616128844        9.9999971728        0.0000000000        0.0000000000        58010.590528        63535.408674       0.85197855828       0.48092409573E-01    3.4000000000       -29.558574508        1.0591873838        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.41402751894E-06    0.0000000000        0.0000000000       -.19873463651E-03   -.12600189657E-03   -.12600189657E-03   0.25292240903E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.558574508       0.78505880934       
 3.2563750000        3.2563750000        0.0000000000        0.0000000000        0.0000000000       0.41619412123E-03    0.0000000000        0.0000000000       -61.629892228       -61.616128844       -61.616128844        9.9919791915        0.0000000000        0.0000000000        58010.590528        63535.408674       0.85197855828       0.48092409407E-01    3.4000000000       -29.558574274        1.0591875357        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.42947705765E-04    0.0000000000        0.0000000000       -.19873463651E-03   -.12600189657E-03   -.12600189657E-03   0.25292240903E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.558574274       0.78505854881       
 3.2626250000        3.2626250000        0.0000000000        0.0000000000        0.0000000000       0.41579031757E-03    0.0000000000        0.0000000000       -61.629892228       -61.616128844       -61.616128844        9.9685543025        0.0000000000        0.0000000000        58010.590528        63535.408674       0.85197855828       0.48092408908E-01    3.4000000000       -29.558573572        1.0591879810        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.85403852965E-04    0.0000000000        0.0000000000       -.19873463651E-03   -.12600189657E-03   -.12600189657E-03   0.25292240903E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.558573572       0.78505776521       
 3.2688750000        3.2688750000        0.0000000000        0.0000000000        0.0000000000       0.41512154870E-03    0.0000000000        0.0000000000       -61.629892228       -61.616128844       -61.616128844        9.9297586254        0.0000000000        0.0000000000        58010.590528        63535.408674       0.85197855828       0.48092408071E-01    3.4000000000       -29.558572395        1.0591887230        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.12772831361E-03    0.0000000000        0.0000000000       -.19873463651E-03   -.12600189657E-03   -.12600189657E-03   0.25292240903E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.558572395       0.78505645247       
 3.2751250000        3.2751250000        0.0000000000        0.0000000000        0.0000000000       0.41418884581E-03    0.0000000000        0.0000000000       -61.629892228       -61.616128844       -61.616128844        9.8756519802        0.0000000000        0.0000000000        58010.590528        63535.408674       0.85197855828       0.48092406892E-01    3.4000000000       -29.558570735        1.0591897675        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.16985582646E-03    0.0000000000        0.0000000000       -.19873463651E-03   -.12600189657E-03   -.12600189657E-03   0.25292240903E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.558570735       0.78505460031       
 3.2813750000        3.2813750000        0.0000000000        0.0000000000        0.0000000000       0.41299364707E-03    0.0000000000        0.0000000000       -61.629892228       -61.616128844       -61.616128844        9.8063177954        0.0000000000        0.0000000000        58010.590528        63535.408674       0.85197855828       0.48092405359E-01    3.4000000000       -29.558568577        1.0591911230        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.21172143394E-03    0.0000000000        0.0000000000       -.19873463651E-03   -.12600189657E-03   -.12600189657E-03   0.25292240903E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.558568577       0.78505219411       
 3.2876250000        3.2876250000        0.0000000000        0.0000000000        0.0000000000       0.41153779539E-03    0.0000000000        0.0000000000       -61.629892228       -61.616128844       -61.616128844        9.7218629794        0.0000000000        0.0000000000        58010.590528        63535.408674       0.85197855828       0.48092403462E-01    3.4000000000       -29.558565906        1.0591928001        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.25326058231E-03    0.0000000000        0.0000000000       -.19873463651E-03   -.12600189657E-03   -.12600189657E-03   0.25292240903E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.558565906       0.78504921455       
 3.2938750000        3.2938750000        0.0000000000        0.0000000000        0.0000000000       0.40982353557E-03    0.0000000000        0.0000000000       -61.629892228       -61.616128844       -61.616128844        9.6224177553        0.0000000000        0.0000000000        58010.590528        63535.408674       0.85197855828       0.48092401183E-01    3.4000000000       -29.558562699        1.0591948127        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.29440922121E-03    0.0000000000        0.0000000000       -.19873463651E-03   -.12600189657E-03   -.12600189657E-03   0.25292240903E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.558562699       0.78504563728       
 3.3001250000        3.3001250000        0.0000000000        0.0000000000        0.0000000000       0.40785351090E-03    0.0000000000        0.0000000000       -61.629892228       -61.616128844       -61.616128844        9.5081354604        0.0000000000        0.0000000000        58010.590528        63535.408674       0.85197855828       0.48092398505E-01    3.4000000000       -29.558558930        1.0591971775        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.33510390244E-03    0.0000000000        0.0000000000       -.19873463651E-03   -.12600189657E-03   -.12600189657E-03   0.25292240903E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.558558930       0.78504143239       
 3.3063750000        3.3063750000        0.0000000000        0.0000000000        0.0000000000       0.40563075899E-03    0.0000000000        0.0000000000       -61.629892228       -61.616128844       -61.616128844        9.3791923099        0.0000000000        0.0000000000        58010.590528        63535.408674       0.85197855828       0.48092395404E-01    3.4000000000       -29.558554565        1.0591999150        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.37528187774E-03    0.0000000000        0.0000000000       -.19873463651E-03   -.12600189657E-03   -.12600189657E-03   0.25292240903E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.558554565       0.78503656379       
 3.3126250000        3.3126250000        0.0000000000        0.0000000000        0.0000000000       0.40315870718E-03    0.0000000000        0.0000000000       -61.629892228       -61.616128844       -61.616128844        9.2357871246        0.0000000000        0.0000000000        58010.590528        63535.408674       0.85197855828       0.48092391853E-01    3.4000000000       -29.558549567        1.0592030493        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.41488119559E-03    0.0000000000        0.0000000000       -.19873463651E-03   -.12600189657E-03   -.12600189657E-03   0.25292240903E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.558549567       0.78503098843       
 3.3188750000        3.3188750000        0.0000000000        0.0000000000        0.0000000000       0.40044116719E-03    0.0000000000        0.0000000000       -61.629892228       -61.616128844       -61.616128844        9.0781410250        0.0000000000        0.0000000000        58010.590528        63535.408674       0.85197855828       0.48092387820E-01    3.4000000000       -29.558543890        1.0592066091        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.45384079670E-03    0.0000000000        0.0000000000       -.19873463651E-03   -.12600189657E-03   -.12600189657E-03   0.25292240903E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.558543890       0.78502465527       
 3.3251250000        3.3251250000        0.0000000000        0.0000000000        0.0000000000       0.39748232927E-03    0.0000000000        0.0000000000       -61.629892228       -61.616128844       -61.616128844        8.9064970900        0.0000000000        0.0000000000        58010.590528        63535.408674       0.85197855828       0.48092383265E-01    3.4000000000       -29.558537479        1.0592106284        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.49210060820E-03    0.0000000000        0.0000000000       -.19873463651E-03   -.12600189657E-03   -.12600189657E-03   0.25292240903E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.558537479       0.78501750411       
 3.3313750000        3.3313750000        0.0000000000        0.0000000000        0.0000000000       0.39428675574E-03    0.0000000000        0.0000000000       -61.629892228       -61.616128844       -61.616128844        8.7211199820        0.0000000000        0.0000000000        58010.590528        63535.408674       0.85197855828       0.48092378144E-01    3.4000000000       -29.558530271        1.0592151470        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.52960163623E-03    0.0000000000        0.0000000000       -.19873463651E-03   -.12600189657E-03   -.12600189657E-03   0.25292240903E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.558530271       0.78500946403       
 3.3376250000        3.3376250000        0.0000000000        0.0000000000        0.0000000000       0.39085937392E-03    0.0000000000        0.0000000000       -61.629892228       -61.616128844       -61.616128844        8.5222955391        0.0000000000        0.0000000000        58010.590528        63535.408674       0.85197855828       0.48092372404E-01    3.4000000000       -29.558522192        1.0592202119        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.56628605692E-03    0.0000000000        0.0000000000       -.19873463651E-03   -.12600189657E-03   -.12600189657E-03   0.25292240903E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.558522192       0.78500045152       
 3.3438750000        3.3438750000        0.0000000000        0.0000000000        0.0000000000       0.38720546861E-03    0.0000000000        0.0000000000       -61.629892228       -61.616128844       -61.616128844        8.3103303341        0.0000000000        0.0000000000        58010.590528        63535.408674       0.85197855828       0.48092365982E-01    3.4000000000       -29.558513152        1.0592258786        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.60209730556E-03    0.0000000000        0.0000000000       -.19873463651E-03   -.12600189657E-03   -.12600189657E-03   0.25292240903E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.558513152       0.78499036813       
 3.3501250000        3.3501250000        0.0000000000        0.0000000000        0.0000000000       0.38333067385E-03    0.0000000000        0.0000000000       -61.629892228       -61.616128844       -61.616128844        8.0855512022        0.0000000000        0.0000000000        58010.590528        63535.408674       0.85197855828       0.48092358804E-01    3.4000000000       -29.558503048        1.0592322126        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.63698016379E-03    0.0000000000        0.0000000000       -.19873463651E-03   -.12600189657E-03   -.12600189657E-03   0.25292240903E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.558503048       0.78497909745       
 3.3563750000        3.3563750000        0.0000000000        0.0000000000        0.0000000000       0.37924096431E-03    0.0000000000        0.0000000000       -61.629892228       -61.616128844       -61.616128844        7.8483047363        0.0000000000        0.0000000000        58010.590528        63535.408674       0.85197855828       0.48092350782E-01    3.4000000000       -29.558491757        1.0592392917        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.67088084478E-03    0.0000000000        0.0000000000       -.19873463651E-03   -.12600189657E-03   -.12600189657E-03   0.25292240903E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.558491757       0.78496650140       
 3.3626250000        3.3626250000        0.0000000000        0.0000000000        0.0000000000       0.37494264601E-03    0.0000000000        0.0000000000       -61.629892228       -61.616128844       -61.616128844        7.5989567534        0.0000000000        0.0000000000        58010.590528        63535.408674       0.85197855828       0.48092341810E-01    3.4000000000       -29.558479129        1.0592472084        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.70374707614E-03    0.0000000000        0.0000000000       -.19873463651E-03   -.12600189657E-03   -.12600189657E-03   0.25292240903E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.558479129       0.78495241539       
 3.3688750000        3.3688750000        0.0000000000        0.0000000000        0.0000000000       0.37044234665E-03    0.0000000000        0.0000000000       -61.629892228       -61.616128844       -61.616128844        7.3378917300        0.0000000000        0.0000000000        58010.590528        63535.408674       0.85197855828       0.48092331764E-01    3.4000000000       -29.558464989        1.0592560739        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.73552818051E-03    0.0000000000        0.0000000000       -.19873463651E-03   -.12600189657E-03   -.12600189657E-03   0.25292240903E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.558464989       0.78493664213       
 3.3751250000        3.3751250000        0.0000000000        0.0000000000        0.0000000000       0.36574700536E-03    0.0000000000        0.0000000000       -61.629892228       -61.616128844       -61.616128844        7.0655122094        0.0000000000        0.0000000000        58010.590528        63535.408674       0.85197855828       0.48092320492E-01    3.4000000000       -29.558449123        1.0592660223        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.76617515374E-03    0.0000000000        0.0000000000       -.19873463651E-03   -.12600189657E-03   -.12600189657E-03   0.25292240903E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.558449123       0.78491894361       
 3.3813750000        3.3813750000        0.0000000000        0.0000000000        0.0000000000       0.36086386203E-03    0.0000000000        0.0000000000       -61.629892228       -61.616128844       -61.616128844        6.7822381811        0.0000000000        0.0000000000        58010.590528        63535.408674       0.85197855828       0.48092307810E-01    3.4000000000       -29.558431272        1.0592772167        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.79564074041E-03    0.0000000000        0.0000000000       -.19873463651E-03   -.12600189657E-03   -.12600189657E-03   0.25292240903E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.558431272       0.78489903040       
 3.3876250000        3.3876250000        0.0000000000        0.0000000000        0.0000000000       0.35580044611E-03    0.0000000000        0.0000000000       -61.629892228       -61.616128844       -61.616128844        6.4885064331        0.0000000000        0.0000000000        58010.590528        63535.408674       0.85197855828       0.48092293490E-01    3.4000000000       -29.558411117        1.0592898569        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.82387950674E-03    0.0000000000        0.0000000000       -.19873463651E-03   -.12600189657E-03   -.12600189657E-03   0.25292240903E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.558411117       0.78487654754       
 3.3938750000        3.3938750000        0.0000000000        0.0000000000        0.0000000000       0.35056456500E-03    0.0000000000        0.0000000000       -61.629892228       -61.616128844       -61.616128844        6.1847698784        0.0000000000        0.0000000000        58010.590528        63535.408674       0.85197855828       0.48092277255E-01    3.4000000000       -29.558388264        1.0593041911        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.85084791058E-03    0.0000000000        0.0000000000       -.19873463651E-03   -.12600189657E-03   -.12600189657E-03   0.25292240903E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.558388264       0.78485105533       
 3.4001250000        3.4001250000        0.0000000000        0.0000000000        0.0000000000       0.34516429208E-03    0.0000000000        0.0000000000       -61.629892228       -61.616128844       -61.616128844        5.8714968569        0.0000000000        0.0000000000        58010.590528        63535.408674       0.85197855828       0.48092258752E-01    3.4000000000       -29.558362220        1.0593205296        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.87650436861E-03    0.0000000000        0.0000000000       -.19873463651E-03   -.12600189657E-03   -.12600189657E-03   0.25292240903E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.558362220       0.78482200296       
 3.4063750000        3.4063750000        0.0000000000        0.0000000000        0.0000000000       0.33960795415E-03    0.0000000000        0.0000000000       -61.629892228       -61.616128844       -61.616128844        5.5491704128        0.0000000000        0.0000000000        58010.590528        63535.408674       0.85197855828       0.48092237536E-01    3.4000000000       -29.558332359        1.0593392669        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.90080932043E-03    0.0000000000        0.0000000000       -.19873463651E-03   -.12600189657E-03   -.12600189657E-03   0.25292240903E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -29.558332359       0.78478869150       
