    time(1)             time(2)             stran(1)            stran(2)            stran(3)            stran(4)            stran(5)            stran(6)            stress(1)           stress(2)           stress(3)           stress(4)           stress(5)           stress(6)      statev(1)           statev(2)           statev(3)           statev(4)           statev(5)           statev(6)           statev(7)           statev(8)           statev(9)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)      
 13.966400000        13.966400000       -.39130000000E-01   0.20146701533E-01   0.20146701533E-01    0.0000000000        0.0000000000        0.0000000000       -366.08669768       -98.000000000       -98.000000000        0.0000000000        0.0000000000        0.0000000000        18753.287095        18068.322916        1.0422039086       -.65247766201E-01    5.7618682718       -271.81306159        1.0428376679        1.0000000000       -.25224650194E-02   0.17529110116E-02   0.17529110116E-02    0.0000000000        0.0000000000        0.0000000000       -.30255283213E-01   0.19117104483E-01   0.19117104483E-01    0.0000000000        0.0000000000        0.0000000000       0.70733934723        301.00000000       -36.052185235       
 14.430400000        14.430400000       -.40430000000E-01   0.21052266470E-01   0.21052266470E-01    0.0000000000        0.0000000000        0.0000000000       -368.47061880       -98.000000000       -98.000000000        0.0000000000        0.0000000000        0.0000000000        18839.414963        18149.391061        1.0432308747       -.64119797409E-01    5.7631764893       -272.76140308        1.0482400754        1.0000000000       -.25309675292E-02   0.17663267503E-02   0.17663267503E-02    0.0000000000        0.0000000000        0.0000000000       -.31498392638E-01   0.20016159940E-01   0.20016159940E-01    0.0000000000        0.0000000000        0.0000000000       0.71121352663        311.00000000       -36.052185235       
 14.894400000        14.894400000       -.41730000000E-01   0.21961371980E-01   0.21961371980E-01    0.0000000000        0.0000000000        0.0000000000       -370.67495376       -98.000000000       -98.000000000        0.0000000000        0.0000000000        0.0000000000        18919.363070        18224.557325        1.0442725254       -.63000375629E-01    5.7644392679       -273.49387153        1.0536064776        1.0000000000       -.25397981285E-02   0.17789129752E-02   0.17789129752E-02    0.0000000000        0.0000000000        0.0000000000       -.32746016842E-01   0.20919274109E-01   0.20919274109E-01    0.0000000000        0.0000000000        0.0000000000       0.71497237094        321.00000000       -36.052185235       
 15.358400000        15.358400000       -.43030000000E-01   0.22873469110E-01   0.22873469110E-01    0.0000000000        0.0000000000        0.0000000000       -372.70755648       -98.000000000       -98.000000000        0.0000000000        0.0000000000        0.0000000000        18993.380231        18294.065725        1.0453267003       -.61889943978E-01    5.7656553494       -274.02493862        1.0589346188        1.0000000000       -.25488993284E-02   0.17906878101E-02   0.17906878101E-02    0.0000000000        0.0000000000        0.0000000000       -.33997915580E-01   0.21825870243E-01   0.21825870243E-01    0.0000000000        0.0000000000        0.0000000000       0.71861014334        331.00000000       -36.052185235       
 15.822400000        15.822400000       -.44330000000E-01   0.23788042184E-01   0.23788042184E-01    0.0000000000        0.0000000000        0.0000000000       -374.57593351       -98.000000000       -98.000000000        0.0000000000        0.0000000000        0.0000000000        19061.705743        18358.150453        1.0463913681       -.60788948919E-01    5.7668237889       -274.36841981        1.0642222029        1.0000000000       -.25582191095E-02   0.18016687550E-02   0.18016687550E-02    0.0000000000        0.0000000000        0.0000000000       -.35253864309E-01   0.22735406698E-01   0.22735406698E-01    0.0000000000        0.0000000000        0.0000000000       0.72212202897        341.00000000       -36.052185235       
 16.286400000        16.286400000       -.45630000000E-01   0.24704606781E-01   0.24704606781E-01    0.0000000000        0.0000000000        0.0000000000       -376.28728789       -98.000000000       -98.000000000        0.0000000000        0.0000000000        0.0000000000        19124.570682        18417.037177        1.0474646181       -.59697833857E-01    5.7679439204       -274.53749789        1.0694669295        1.0000000000       -.25677103259E-02   0.18118729610E-02   0.18118729610E-02    0.0000000000        0.0000000000        0.0000000000       -.36513652284E-01   0.23647374699E-01   0.23647374699E-01    0.0000000000        0.0000000000        0.0000000000       0.72550406122        351.00000000       -36.052185235       
 16.750400000        16.750400000       -.46930000000E-01   0.25622708164E-01   0.25622708164E-01    0.0000000000        0.0000000000        0.0000000000       -377.84853747       -98.000000000       -98.000000000        0.0000000000        0.0000000000        0.0000000000        19182.198373        18470.943542        1.0485446539       -.58617034981E-01    5.7690153277       -274.54472583        1.0746665169        1.0000000000       -.25773302714E-02   0.18213174066E-02   0.18213174066E-02    0.0000000000        0.0000000000        0.0000000000       -.37777081350E-01   0.24561296616E-01   0.24561296616E-01    0.0000000000        0.0000000000        0.0000000000       0.72875305885        361.00000000       -36.052185235       
 17.214400000        17.214400000       -.48230000000E-01   0.26541918647E-01   0.26541918647E-01    0.0000000000        0.0000000000        0.0000000000       -379.26641766       -98.000000000       -98.000000000        0.0000000000        0.0000000000        0.0000000000        19234.807652        18520.082368        1.0496297832       -.57546972831E-01    5.7700378091       -274.40212490        1.0798187469        1.0000000000       -.25870398685E-02   0.18300192072E-02   0.18300192072E-02    0.0000000000        0.0000000000        0.0000000000       -.39043962865E-01   0.25476722989E-01   0.25476722989E-01    0.0000000000        0.0000000000        0.0000000000       0.73186654189        371.00000000       -36.052185235       
 17.678400000        17.678400000       -.49530000000E-01   0.27461837686E-01   0.27461837686E-01    0.0000000000        0.0000000000        0.0000000000       -380.54739481       -98.000000000       -98.000000000        0.0000000000        0.0000000000        0.0000000000        19282.609876        18564.658798        1.0507184180       -.56488055074E-01    5.7710113641       -274.12108540        1.0849214536        1.0000000000       -.25968038193E-02   0.18379955162E-02   0.18379955162E-02    0.0000000000        0.0000000000        0.0000000000       -.40314119131E-01   0.26393232775E-01   0.26393232775E-01    0.0000000000        0.0000000000        0.0000000000       0.73484270728        381.00000000       -36.052185235       
 18.142400000        18.142400000       -.50830000000E-01   0.28382089436E-01   0.28382089436E-01    0.0000000000        0.0000000000        0.0000000000       -381.69776049       -98.000000000       -98.000000000        0.0000000000        0.0000000000        0.0000000000        19325.811920        18604.873236        1.0518090649       -.55440669697E-01    5.7719361630       -273.71246529        1.0899725592        1.0000000000       -.26065898864E-02   0.18452637577E-02   0.18452637577E-02    0.0000000000        0.0000000000        0.0000000000       -.41587380660E-01   0.27310430589E-01   0.27310430589E-01    0.0000000000        0.0000000000        0.0000000000       0.73768035103        391.00000000       -36.052185235       
