    time(1)             time(2)             stran(1)            stran(2)            stran(3)            stran(4)            stran(5)            stran(6)            stress(1)           stress(2)           stress(3)           stress(4)           stress(5)           stress(6)      statev(1)           statev(2)           statev(3)           statev(4)           statev(5)           statev(6)           statev(7)           statev(8)           statev(9)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)      
 272100.00000        272100.00000       -.68025000000E-01   0.10231281578E-01   0.10231281578E-01    0.0000000000        0.0000000000        0.0000000000       -895.97530997       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.76597559288       0.14619069366E-01    3.4000000000       -360.60551137        1.4275194319        1.0000000000       -.25000000000E-06   0.45803991172E-07   0.45803991172E-07    0.0000000000        0.0000000000        0.0000000000       -.65596832036E-01   0.98659938176E-02   0.98659938176E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -360.60559730       0.70211915109E-07   0.11930202896E-01   
 273100.00000        273100.00000       -.68275000000E-01   0.10277112347E-01   0.10277112347E-01    0.0000000000        0.0000000000        0.0000000000       -896.80376498       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.76569599095       0.14361328719E-01    3.4000000000       -360.98110211        1.4279157646        1.0000000000       -.25000000000E-06   0.45852686277E-07   0.45852686277E-07    0.0000000000        0.0000000000        0.0000000000       -.65841794304E-01   0.99110689274E-02   0.99110689274E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -360.98118824       0.70242886463E-07   0.11942606036E-01   
 274100.00000        274100.00000       -.68525000000E-01   0.10322991838E-01   0.10322991838E-01    0.0000000000        0.0000000000        0.0000000000       -897.63302336       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.76541660531       0.14103805832E-01    3.4000000000       -361.35710922        1.4283117623        1.0000000000       -.25000000000E-06   0.45901428440E-07   0.45901428440E-07    0.0000000000        0.0000000000        0.0000000000       -.66086751687E-01   0.99561920254E-02   0.99561920254E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -361.35719554       0.70273983417E-07   0.11954987357E-01   
 275100.00000        275100.00000       -.68775000000E-01   0.10368920096E-01   0.10368920096E-01    0.0000000000        0.0000000000        0.0000000000       -898.46308776       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.76513743605       0.13846500844E-01    3.4000000000       -361.73353425        1.4287074251        1.0000000000       -.25000000000E-06   0.45950217858E-07   0.45950217858E-07    0.0000000000        0.0000000000        0.0000000000       -.66331704168E-01   0.10001363156E-01   0.10001363156E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -361.73362077       0.70305201513E-07   0.11967346860E-01   
 276100.00000        276100.00000       -.69025000000E-01   0.10414897171E-01   0.10414897171E-01    0.0000000000        0.0000000000        0.0000000000       -899.29396084       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.76485848324       0.13589413896E-01    3.4000000000       -362.11037875        1.4291027525        1.0000000000       -.25000000000E-06   0.45999054725E-07   0.45999054725E-07    0.0000000000        0.0000000000        0.0000000000       -.66576651732E-01   0.10046582365E-01   0.10046582365E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -362.11046546       0.70336536421E-07   0.11979684548E-01   
 277100.00000        277100.00000       -.69275000000E-01   0.10460923108E-01   0.10460923108E-01    0.0000000000        0.0000000000        0.0000000000       -900.12564520       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.76457974696       0.13332545126E-01    3.4000000000       -362.48764425        1.4294977445        1.0000000000       -.25000000000E-06   0.46047939231E-07   0.46047939231E-07    0.0000000000        0.0000000000        0.0000000000       -.66821594363E-01   0.10091849697E-01   0.10091849697E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -362.48773116       0.70367983934E-07   0.11992000424E-01   
 278100.00000        278100.00000       -.69525000000E-01   0.10506997956E-01   0.10506997956E-01    0.0000000000        0.0000000000        0.0000000000       -900.95814341       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.76430122729       0.13075894674E-01    3.4000000000       -362.86533226        1.4298924007        1.0000000000       -.25000000000E-06   0.46096871561E-07   0.46096871561E-07    0.0000000000        0.0000000000        0.0000000000       -.67066532045E-01   0.10137165197E-01   0.10137165197E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -362.86541937       0.70399539959E-07   0.12004294487E-01   
 279100.00000        279100.00000       -.69775000000E-01   0.10553121763E-01   0.10553121763E-01    0.0000000000        0.0000000000        0.0000000000       -901.79145803       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.76402292432       0.12819462676E-01    3.4000000000       -363.24344429        1.4302867210        1.0000000000       -.25000000000E-06   0.46145851900E-07   0.46145851900E-07    0.0000000000        0.0000000000        0.0000000000       -.67311464762E-01   0.10182528912E-01   0.10182528912E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -363.24353160       0.70431200525E-07   0.12016566738E-01   
 280100.00000        280100.00000       -.70025000000E-01   0.10599294576E-01   0.10599294576E-01    0.0000000000        0.0000000000        0.0000000000       -902.62559158       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.76374483812       0.12563249272E-01    3.4000000000       -363.62198183        1.4306807052        1.0000000000       -.25000000000E-06   0.46194880425E-07   0.46194880425E-07    0.0000000000        0.0000000000        0.0000000000       -.67556392500E-01   0.10227940886E-01   0.10227940886E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -363.62206934       0.70462961763E-07   0.12028817176E-01   
 281100.00000        281100.00000       -.70275000000E-01   0.10645516445E-01   0.10645516445E-01    0.0000000000        0.0000000000        0.0000000000       -903.46054653       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.76346696878       0.12307254598E-01    3.4000000000       -364.00094634        1.4310743530        1.0000000000       -.25000000000E-06   0.46243957314E-07   0.46243957314E-07    0.0000000000        0.0000000000        0.0000000000       -.67801315243E-01   0.10273401166E-01   0.10273401166E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -364.00103405       0.70494819923E-07   0.12041045797E-01   
 282100.00000        282100.00000       -.70525000000E-01   0.10691787417E-01   0.10691787417E-01    0.0000000000        0.0000000000        0.0000000000       -904.29632536       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.76318931637       0.12051478791E-01    3.4000000000       -364.38033928        1.4314676643        1.0000000000       -.25000000000E-06   0.46293082739E-07   0.46293082739E-07    0.0000000000        0.0000000000        0.0000000000       -.68046232976E-01   0.10318909798E-01   0.10318909798E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -364.38042720       0.70526771354E-07   0.12053252601E-01   
 283100.00000        283100.00000       -.70775000000E-01   0.10738107542E-01   0.10738107542E-01    0.0000000000        0.0000000000        0.0000000000       -905.13293051       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.76291188099       0.11795921988E-01    3.4000000000       -364.76016212        1.4318606388        1.0000000000       -.25000000000E-06   0.46342256872E-07   0.46342256872E-07    0.0000000000        0.0000000000        0.0000000000       -.68291145684E-01   0.10364466829E-01   0.10364466829E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -364.76025023       0.70558812510E-07   0.12065437583E-01   
 284100.00000        284100.00000       -.71025000000E-01   0.10784476867E-01   0.10784476867E-01    0.0000000000        0.0000000000        0.0000000000       -905.97036437       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.76263466271       0.11540584325E-01    3.4000000000       -365.14041628        1.4322532764        1.0000000000       -.25000000000E-06   0.46391479878E-07   0.46391479878E-07    0.0000000000        0.0000000000        0.0000000000       -.68536053353E-01   0.10410072305E-01   0.10410072305E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -365.14050460       0.70590939941E-07   0.12077600738E-01   
 285100.00000        285100.00000       -.71275000000E-01   0.10830895443E-01   0.10830895443E-01    0.0000000000        0.0000000000        0.0000000000       -906.80862935       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.76235766161       0.11285465937E-01    3.4000000000       -365.52110320        1.4326455767        1.0000000000       -.25000000000E-06   0.46440751924E-07   0.46440751924E-07    0.0000000000        0.0000000000        0.0000000000       -.68780955968E-01   0.10455726273E-01   0.10455726273E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -365.52119171       0.70623150303E-07   0.12089742061E-01   
 286100.00000        286100.00000       -.71525000000E-01   0.10877363317E-01   0.10877363317E-01    0.0000000000        0.0000000000        0.0000000000       -907.64772780       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.76208087779       0.11030566960E-01    3.4000000000       -365.90222427        1.4330375397        1.0000000000       -.25000000000E-06   0.46490073170E-07   0.46490073170E-07    0.0000000000        0.0000000000        0.0000000000       -.69025853514E-01   0.10501428779E-01   0.10501428779E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -365.90231299       0.70655440337E-07   0.12101861547E-01   
 287100.00000        287100.00000       -.71775000000E-01   0.10923880540E-01   0.10923880540E-01    0.0000000000        0.0000000000        0.0000000000       -908.48766207       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.76180431132       0.10775887529E-01    3.4000000000       -366.28378092        1.4334291650        1.0000000000       -.25000000000E-06   0.46539443775E-07   0.46539443775E-07    0.0000000000        0.0000000000        0.0000000000       -.69270745978E-01   0.10547179872E-01   0.10547179872E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -366.28386984       0.70687806877E-07   0.12113959189E-01   
 288100.00000        288100.00000       -.72025000000E-01   0.10970447161E-01   0.10970447161E-01    0.0000000000        0.0000000000        0.0000000000       -909.32843447       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.76152796230       0.10521427779E-01    3.4000000000       -366.66577453        1.4338204526        1.0000000000       -.25000000000E-06   0.46588863896E-07   0.46588863896E-07    0.0000000000        0.0000000000        0.0000000000       -.69515633346E-01   0.10592979598E-01   0.10592979598E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -366.66586365       0.70720246853E-07   0.12126034980E-01   
 289100.00000        289100.00000       -.72275000000E-01   0.11017063229E-01   0.11017063229E-01    0.0000000000        0.0000000000        0.0000000000       -910.17004729       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.76125183081       0.10267187844E-01    3.4000000000       -367.04820649        1.4342114021        1.0000000000       -.25000000000E-06   0.46638333687E-07   0.46638333687E-07    0.0000000000        0.0000000000        0.0000000000       -.69760515603E-01   0.10638828004E-01   0.10638828004E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -367.04829581       0.70752757273E-07   0.12138088910E-01   
 290100.00000        290100.00000       -.72525000000E-01   0.11063728795E-01   0.11063728795E-01    0.0000000000        0.0000000000        0.0000000000       -911.01250281       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.76097591693       0.10013167858E-01    3.4000000000       -367.43107816        1.4346020134        1.0000000000       -.25000000000E-06   0.46687853298E-07   0.46687853298E-07    0.0000000000        0.0000000000        0.0000000000       -.70005392736E-01   0.10684725140E-01   0.10684725140E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -367.43116769       0.70785335233E-07   0.12150120972E-01   
 291100.00000        291100.00000       -.72775000000E-01   0.11110443907E-01   0.11110443907E-01    0.0000000000        0.0000000000        0.0000000000       -911.85580329       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.76070022075       0.97593679558E-02    3.4000000000       -367.81439092        1.4349922863        1.0000000000       -.25000000000E-06   0.46737422879E-07   0.46737422879E-07    0.0000000000        0.0000000000        0.0000000000       -.70250264731E-01   0.10730671051E-01   0.10730671051E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -367.81448066       0.70817977915E-07   0.12162131155E-01   
 292100.00000        292100.00000       -.73025000000E-01   0.11157208617E-01   0.11157208617E-01    0.0000000000        0.0000000000        0.0000000000       -912.69995095       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.76042474236       0.95057882698E-02    3.4000000000       -368.19814612        1.4353822206        1.0000000000       -.25000000000E-06   0.46787042577E-07   0.46787042577E-07    0.0000000000        0.0000000000        0.0000000000       -.70495131574E-01   0.10776665787E-01   0.10776665787E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -368.19823606       0.70850682570E-07   0.12174119451E-01   
 293100.00000        293100.00000       -.73275000000E-01   0.11204022974E-01   0.11204022974E-01    0.0000000000        0.0000000000        0.0000000000       -913.54494802       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.76014948185       0.92524289339E-02    3.4000000000       -368.58234511        1.4357718160        1.0000000000       -.25000000000E-06   0.46836712536E-07   0.46836712536E-07    0.0000000000        0.0000000000        0.0000000000       -.70739993251E-01   0.10822709396E-01   0.10822709396E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -368.58243525       0.70883446539E-07   0.12186085847E-01   
 294100.00000        294100.00000       -.73525000000E-01   0.11250887028E-01   0.11250887028E-01    0.0000000000        0.0000000000        0.0000000000       -914.39079669       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75987443930       0.89992900812E-02    3.4000000000       -368.96698922        1.4361610724        1.0000000000       -.25000000000E-06   0.46886432897E-07   0.46886432897E-07    0.0000000000        0.0000000000        0.0000000000       -.70984849751E-01   0.10868801925E-01   0.10868801925E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -368.96707956       0.70916267228E-07   0.12198030333E-01   
 295100.00000        295100.00000       -.73775000000E-01   0.11297800831E-01   0.11297800831E-01    0.0000000000        0.0000000000        0.0000000000       -915.23749914       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75959961481       0.87463718444E-02    3.4000000000       -369.35207978        1.4365499895        1.0000000000       -.25000000000E-06   0.46936203802E-07   0.46936203802E-07    0.0000000000        0.0000000000        0.0000000000       -.71229701059E-01   0.10914943424E-01   0.10914943424E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -369.35217033       0.70949142121E-07   0.12209952897E-01   
 296100.00000        296100.00000       -.74025000000E-01   0.11344764432E-01   0.11344764432E-01    0.0000000000        0.0000000000        0.0000000000       -916.08505753       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75932500846       0.84936743564E-02    3.4000000000       -369.73761812        1.4369385672        1.0000000000       -.25000000000E-06   0.46986025387E-07   0.46986025387E-07    0.0000000000        0.0000000000        0.0000000000       -.71474547161E-01   0.10961133941E-01   0.10961133941E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -369.73770888       0.70982068771E-07   0.12221853525E-01   
 297100.00000        297100.00000       -.74275000000E-01   0.11391777883E-01   0.11391777883E-01    0.0000000000        0.0000000000        0.0000000000       -916.93347401       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75905062035       0.82411977496E-02    3.4000000000       -370.12360555        1.4373268053        1.0000000000       -.25000000000E-06   0.47035897790E-07   0.47035897790E-07    0.0000000000        0.0000000000        0.0000000000       -.71719388046E-01   0.11007373525E-01   0.11007373525E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -370.12369651       0.71015044806E-07   0.12233732204E-01   
 298100.00000        298100.00000       -.74525000000E-01   0.11438841235E-01   0.11438841235E-01    0.0000000000        0.0000000000        0.0000000000       -917.78275070       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75877645056       0.79889421561E-02    3.4000000000       -370.51004337        1.4377147034        1.0000000000       -.25000000000E-06   0.47085821144E-07   0.47085821144E-07    0.0000000000        0.0000000000        0.0000000000       -.71964223700E-01   0.11053662224E-01   0.11053662224E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -370.51013454       0.71048067916E-07   0.12245588922E-01   
 299100.00000        299100.00000       -.74775000000E-01   0.11485954538E-01   0.11485954538E-01    0.0000000000        0.0000000000        0.0000000000       -918.63288971       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75850249919       0.77369077083E-02    3.4000000000       -370.89693290        1.4381022616        1.0000000000       -.25000000000E-06   0.47135795581E-07   0.47135795581E-07    0.0000000000        0.0000000000        0.0000000000       -.72209054111E-01   0.11100000089E-01   0.11100000089E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -370.89702428       0.71081135855E-07   0.12257423662E-01   
 300100.00000        300100.00000       -.75025000000E-01   0.11533117843E-01   0.11533117843E-01    0.0000000000        0.0000000000        0.0000000000       -919.48389316       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75822876632       0.74850945378E-02    3.4000000000       -371.28427541        1.4384894794        1.0000000000       -.25000000000E-06   0.47185821231E-07   0.47185821231E-07    0.0000000000        0.0000000000        0.0000000000       -.72453879265E-01   0.11146387167E-01   0.11146387167E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -371.28436700       0.71114246446E-07   0.12269236411E-01   
 301100.00000        301100.00000       -.75275000000E-01   0.11580331202E-01   0.11580331202E-01    0.0000000000        0.0000000000        0.0000000000       -920.33576311       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75795525205       0.72335027767E-02    3.4000000000       -371.67207221        1.4388763568        1.0000000000       -.25000000000E-06   0.47235898224E-07   0.47235898224E-07    0.0000000000        0.0000000000        0.0000000000       -.72698699149E-01   0.11192823509E-01   0.11192823509E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -371.67216401       0.71147397570E-07   0.12281027152E-01   
 302100.00000        302100.00000       -.75525000000E-01   0.11627594667E-01   0.11627594667E-01    0.0000000000        0.0000000000        0.0000000000       -921.18850165       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75768195647       0.69821325564E-02    3.4000000000       -372.06032457        1.4392628935        1.0000000000       -.25000000000E-06   0.47286026685E-07   0.47286026685E-07    0.0000000000        0.0000000000        0.0000000000       -.72943513752E-01   0.11239309164E-01   0.11239309164E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -372.06041657       0.71180587170E-07   0.12292795870E-01   
 303100.00000        303100.00000       -.75775000000E-01   0.11674908288E-01   0.11674908288E-01    0.0000000000        0.0000000000        0.0000000000       -922.04211081       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75740887967       0.67309840085E-02    3.4000000000       -372.44903376        1.4396490894        1.0000000000       -.25000000000E-06   0.47336206740E-07   0.47336206740E-07    0.0000000000        0.0000000000        0.0000000000       -.73188323061E-01   0.11285844182E-01   0.11285844182E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -372.44912597       0.71213813247E-07   0.12304542548E-01   
 304100.00000        304100.00000       -.76025000000E-01   0.11722272118E-01   0.11722272118E-01    0.0000000000        0.0000000000        0.0000000000       -922.89659266       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75713602175       0.64800572643E-02    3.4000000000       -372.83820106        1.4400349442        1.0000000000       -.25000000000E-06   0.47386438513E-07   0.47386438513E-07    0.0000000000        0.0000000000        0.0000000000       -.73433127063E-01   0.11332428613E-01   0.11332428613E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -372.83829348       0.71247073862E-07   0.12316267168E-01   
 305100.00000        305100.00000       -.76275000000E-01   0.11769686209E-01   0.11769686209E-01    0.0000000000        0.0000000000        0.0000000000       -923.75194921       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75686338280       0.62293524552E-02    3.4000000000       -373.22782772        1.4404204577        1.0000000000       -.25000000000E-06   0.47436722125E-07   0.47436722125E-07    0.0000000000        0.0000000000        0.0000000000       -.73677925746E-01   0.11379062505E-01   0.11379062505E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -373.22792036       0.71280367127E-07   0.12327969714E-01   
 306100.00000        306100.00000       -.76525000000E-01   0.11817150611E-01   0.11817150611E-01    0.0000000000        0.0000000000        0.0000000000       -924.60818249       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75659096290       0.59788697121E-02    3.4000000000       -373.61791502        1.4408056297        1.0000000000       -.25000000000E-06   0.47487057697E-07   0.47487057697E-07    0.0000000000        0.0000000000        0.0000000000       -.73922719098E-01   0.11425745910E-01   0.11425745910E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -373.61800786       0.71313691211E-07   0.12339650168E-01   
 307100.00000        307100.00000       -.76775000000E-01   0.11864665378E-01   0.11864665378E-01    0.0000000000        0.0000000000        0.0000000000       -925.46529450       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75631876216       0.57286091663E-02    3.4000000000       -374.00846419        1.4411904601        1.0000000000       -.25000000000E-06   0.47537445348E-07   0.47537445348E-07    0.0000000000        0.0000000000        0.0000000000       -.74167507107E-01   0.11472478878E-01   0.11472478878E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -374.00855724       0.71347044334E-07   0.12351308509E-01   
 308100.00000        308100.00000       -.77025000000E-01   0.11912230561E-01   0.11912230561E-01    0.0000000000        0.0000000000        0.0000000000       -926.32328724       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75604678067       0.54785709486E-02    3.4000000000       -374.39947650        1.4415749485        1.0000000000       -.25000000000E-06   0.47587885194E-07   0.47587885194E-07    0.0000000000        0.0000000000        0.0000000000       -.74412289760E-01   0.11519261459E-01   0.11519261459E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -374.39956976       0.71380424770E-07   0.12362944721E-01   
 309100.00000        309100.00000       -.77275000000E-01   0.11959846212E-01   0.11959846212E-01    0.0000000000        0.0000000000        0.0000000000       -927.18216270       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75577501853       0.52287551899E-02    3.4000000000       -374.79095318        1.4419590949        1.0000000000       -.25000000000E-06   0.47638377353E-07   0.47638377353E-07    0.0000000000        0.0000000000        0.0000000000       -.74657067045E-01   0.11566093703E-01   0.11566093703E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -374.79104665       0.71413830838E-07   0.12374558782E-01   
 310100.00000        310100.00000       -.77525000000E-01   0.12007512385E-01   0.12007512385E-01    0.0000000000        0.0000000000        0.0000000000       -928.04192283       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75550347583       0.49791620211E-02    3.4000000000       -375.18289547        1.4423428991        1.0000000000       -.25000000000E-06   0.47688921939E-07   0.47688921939E-07    0.0000000000        0.0000000000        0.0000000000       -.74901838950E-01   0.11612975662E-01   0.11612975662E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -375.18298916       0.71447260911E-07   0.12386150672E-01   
 311100.00000        311100.00000       -.77775000000E-01   0.12055229131E-01   0.12055229131E-01    0.0000000000        0.0000000000        0.0000000000       -928.90256962       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75523215266       0.47297915729E-02    3.4000000000       -375.57530461        1.4427263607        1.0000000000       -.25000000000E-06   0.47739519065E-07   0.47739519065E-07    0.0000000000        0.0000000000        0.0000000000       -.75146605464E-01   0.11659907385E-01   0.11659907385E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -375.57539851       0.71480713408E-07   0.12397720373E-01   
 312100.00000        312100.00000       -.78025000000E-01   0.12102996503E-01   0.12102996503E-01    0.0000000000        0.0000000000        0.0000000000       -929.76410501       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75496104912       0.44806439759E-02    3.4000000000       -375.96818184        1.4431094797        1.0000000000       -.25000000000E-06   0.47790168844E-07   0.47790168844E-07    0.0000000000        0.0000000000        0.0000000000       -.75391366575E-01   0.11706888924E-01   0.11706888924E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -375.96827595       0.71514186788E-07   0.12409267861E-01   
 313100.00000        313100.00000       -.78275000000E-01   0.12150814554E-01   0.12150814554E-01    0.0000000000        0.0000000000        0.0000000000       -930.62653095       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75469016531       0.42317193608E-02    3.4000000000       -376.36152838        1.4434922557        1.0000000000       -.25000000000E-06   0.47840871386E-07   0.47840871386E-07    0.0000000000        0.0000000000        0.0000000000       -.75636122270E-01   0.11753920329E-01   0.11753920329E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -376.36162270       0.71547679563E-07   0.12420793117E-01   
 314100.00000        314100.00000       -.78525000000E-01   0.12198683336E-01   0.12198683336E-01    0.0000000000        0.0000000000        0.0000000000       -931.48984937       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75441950132       0.39830178583E-02    3.4000000000       -376.75534545        1.4438746887        1.0000000000       -.25000000000E-06   0.47891626801E-07   0.47891626801E-07    0.0000000000        0.0000000000        0.0000000000       -.75880872538E-01   0.11801001651E-01   0.11801001651E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -376.75543998       0.71581190282E-07   0.12432296118E-01   
 315100.00000        315100.00000       -.78775000000E-01   0.12246602903E-01   0.12246602903E-01    0.0000000000        0.0000000000        0.0000000000       -932.35406220       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75414905725       0.37345395988E-02    3.4000000000       -377.14963427        1.4442567784        1.0000000000       -.25000000000E-06   0.47942435198E-07   0.47942435198E-07    0.0000000000        0.0000000000        0.0000000000       -.76125617367E-01   0.11848132943E-01   0.11848132943E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -377.14972902       0.71614717543E-07   0.12443776843E-01   
