    time(1)             time(2)             stran(1)            stran(2)            stran(3)            stran(4)            stran(5)            stran(6)            stress(1)           stress(2)           stress(3)           stress(4)           stress(5)           stress(6)      statev(1)           statev(2)           statev(3)           statev(4)           statev(5)           statev(6)           statev(7)           statev(8)           statev(9)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)      
0.23775000000       0.23775000000        0.0000000000        0.0000000000        0.0000000000       0.31200281520E-03    0.0000000000        0.0000000000       -85.172120469       -83.704458713       -83.704458713        9.9703944955        0.0000000000        0.0000000000        80252.244306        87895.315192       0.85200000000       0.53162065990E-01    3.9303318388       -37.591014552        1.0630398082        1.0000000000        0.0000000000        0.0000000000        0.0000000000       0.92147024120E-03    0.0000000000        0.0000000000       -.73584725150E-04   -.18901960365E-04   -.18901960365E-04   0.18333591821E-03    0.0000000000        0.0000000000       0.65157785621E-01    951.00000000       -37.224327370       
0.25025000000       0.25025000000        0.0000000000        0.0000000000        0.0000000000       0.31406679375E-03    0.0000000000        0.0000000000       -85.086192375       -83.638175985       -83.638175985        9.9999886911        0.0000000000        0.0000000000        75935.470855        83167.420461       0.85200000000       0.53160324754E-01    3.9303318388       -37.587897784        1.0627015294        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.61707882805E-03    0.0000000000        0.0000000000       -.73946674004E-04   -.19140506518E-04   -.19140506518E-04   0.18502640206E-03    0.0000000000        0.0000000000       0.43634062384E-01    1001.0000000       -37.048695942       
0.26275000000       0.26275000000        0.0000000000        0.0000000000        0.0000000000       0.31615637505E-03    0.0000000000        0.0000000000       -84.986356845       -83.561978138       -83.561978138        9.9679296311        0.0000000000        0.0000000000        74820.374911        81946.124903       0.85200000000       0.53123631516E-01    3.8374960573       -37.522277907        1.0643478701        1.0000000000        0.0000000000        0.0000000000        0.0000000000       0.45099634267E-03    0.0000000000        0.0000000000       -.74465266139E-04   -.19484529371E-04   -.19484529371E-04   0.18745580338E-03    0.0000000000        0.0000000000       0.31890257219E-01    1051.0000000       -37.045656856       
0.27525000000       0.27525000000        0.0000000000        0.0000000000        0.0000000000       0.31537906375E-03    0.0000000000        0.0000000000       -84.971460118       -83.550866058       -83.550866058        9.8744149702        0.0000000000        0.0000000000        73583.646166        80591.612468       0.85200000000       0.53084874364E-01    3.7743407840       -37.453091455        1.0658073787        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.31577713743E-03    0.0000000000        0.0000000000       -.74561590267E-04   -.19548616073E-04   -.19548616073E-04   0.18790706333E-03    0.0000000000        0.0000000000       0.22328815522E-01    1101.0000000       -37.045222699       
0.28775000000       0.28775000000        0.0000000000        0.0000000000        0.0000000000       0.31326867524E-03    0.0000000000        0.0000000000       -84.971460118       -83.550866058       -83.550866058        9.7200212575        0.0000000000        0.0000000000        72896.909139        79839.471914       0.85200000000       0.53063343681E-01    3.7391158433       -37.414711579        1.0668670633        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.25884813758E-03    0.0000000000        0.0000000000       -.74561590267E-04   -.19548616073E-04   -.19548616073E-04   0.18790706333E-03    0.0000000000        0.0000000000       0.18303327338E-01    1151.0000000       -37.045222699       
0.30025000000       0.30025000000        0.0000000000        0.0000000000        0.0000000000       0.31032457338E-03    0.0000000000        0.0000000000       -84.971460118       -83.550866058       -83.550866058        9.5057003814        0.0000000000        0.0000000000        72786.628331        79718.688172       0.85200000000       0.53059884082E-01    3.7334591876       -37.408548283        1.0674548236        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.25071521611E-03    0.0000000000        0.0000000000       -.74561590267E-04   -.19548616073E-04   -.19548616073E-04   0.18790706333E-03    0.0000000000        0.0000000000       0.17728242946E-01    1201.0000000       -37.045222699       
0.31275000000       0.31275000000        0.0000000000        0.0000000000        0.0000000000       0.30658107822E-03    0.0000000000        0.0000000000       -84.971460118       -83.550866058       -83.550866058        9.2327737016        0.0000000000        0.0000000000        73055.424505        80013.083981       0.85200000000       0.53068315439E-01    3.7472466039       -37.423570574        1.0677980244        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.27100255125E-03    0.0000000000        0.0000000000       -.74561590267E-04   -.19548616073E-04   -.19548616073E-04   0.18790706333E-03    0.0000000000        0.0000000000       0.19162774171E-01    1251.0000000       -37.045222699       
0.32525000000       0.32525000000        0.0000000000        0.0000000000        0.0000000000       0.30207955949E-03    0.0000000000        0.0000000000       -84.971460118       -83.550866058       -83.550866058        8.9029239017        0.0000000000        0.0000000000        73488.229993        80487.109040       0.85200000000       0.53081884182E-01    3.7694465830       -37.447758903        1.0681489425        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.30717445245E-03    0.0000000000        0.0000000000       -.74561590267E-04   -.19548616073E-04   -.19548616073E-04   0.18790706333E-03    0.0000000000        0.0000000000       0.21720513833E-01    1301.0000000       -37.045222699       
0.33775000000       0.33775000000        0.0000000000        0.0000000000        0.0000000000       0.29686148200E-03    0.0000000000        0.0000000000       -84.971460118       -83.550866058       -83.550866058        8.5181846154        0.0000000000        0.0000000000        73955.325367        80998.689687       0.85200000000       0.53096518106E-01    3.7934054001       -37.473863600        1.0686783733        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.35164762107E-03    0.0000000000        0.0000000000       -.74561590267E-04   -.19548616073E-04   -.19548616073E-04   0.18790706333E-03    0.0000000000        0.0000000000       0.24865241745E-01    1351.0000000       -37.045222699       
0.35025000000       0.35025000000        0.0000000000        0.0000000000        0.0000000000       0.29096765310E-03    0.0000000000        0.0000000000       -84.971460118       -83.550866058       -83.550866058        8.0809278883        0.0000000000        0.0000000000        74399.122289        81484.752983       0.85200000000       0.53110412657E-01    3.8161691650       -37.498666210        1.0694932364        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.39985379772E-03    0.0000000000        0.0000000000       -.74561590267E-04   -.19548616073E-04   -.19548616073E-04   0.18790706333E-03    0.0000000000        0.0000000000       0.28273933185E-01    1401.0000000       -37.045222699       
0.36275000000       0.36275000000        0.0000000000        0.0000000000        0.0000000000       0.28443936659E-03    0.0000000000        0.0000000000       -84.971460118       -83.550866058       -83.550866058        7.5938495537        0.0000000000        0.0000000000        74799.674552        81923.453080       0.85200000000       0.53122945401E-01    3.8367147729       -37.521051993        1.0706786659        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.44901216487E-03    0.0000000000        0.0000000000       -.74561590267E-04   -.19548616073E-04   -.19548616073E-04   0.18790706333E-03    0.0000000000        0.0000000000       0.31749954661E-01    1451.0000000       -37.045222699       
0.37525000000       0.37525000000        0.0000000000        0.0000000000        0.0000000000       0.27731942900E-03    0.0000000000        0.0000000000       -84.971460118       -83.550866058       -83.550866058        7.0599526113        0.0000000000        0.0000000000        75153.164114        82310.608315       0.85200000000       0.53133999406E-01    3.8548463842       -37.540807569        1.0723297920        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.49739146774E-03    0.0000000000        0.0000000000       -.74561590267E-04   -.19548616073E-04   -.19548616073E-04   0.18790706333E-03    0.0000000000        0.0000000000       0.35170887974E-01    1501.0000000       -37.045222699       
0.38775000000       0.38775000000        0.0000000000        0.0000000000        0.0000000000       0.26965273643E-03    0.0000000000        0.0000000000       -84.971460118       -83.550866058       -83.550866058        6.4825287135        0.0000000000        0.0000000000        75461.813451        82648.652828       0.85200000000       0.53143646453E-01    3.8706779968       -37.558057146        1.0745774342        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.54387776382E-03    0.0000000000        0.0000000000       -.74561590267E-04   -.19548616073E-04   -.19548616073E-04   0.18790706333E-03    0.0000000000        0.0000000000       0.38457965494E-01    1551.0000000       -37.045222699       
0.40025000000       0.40025000000        0.0000000000        0.0000000000        0.0000000000       0.26148650710E-03    0.0000000000        0.0000000000       -84.971460118       -83.550866058       -83.550866058        5.8651378704        0.0000000000        0.0000000000        75729.648250        82941.995702       0.85200000000       0.53152014223E-01    3.8844161011       -37.573025709        1.0776187948        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.58772359633E-03    0.0000000000        0.0000000000       -.74561590267E-04   -.19548616073E-04   -.19548616073E-04   0.18790706333E-03    0.0000000000        0.0000000000       0.41558334043E-01    1601.0000000       -37.045222699       
0.41275000000       0.41275000000        0.0000000000        0.0000000000        0.0000000000       0.25287029907E-03    0.0000000000        0.0000000000       -84.971460118       -83.550866058       -83.550866058        5.2115865020        0.0000000000        0.0000000000        75960.839495        83195.205162       0.85200000000       0.53159234485E-01    3.8962746402       -37.585946362        1.0817676043        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.62840289092E-03    0.0000000000        0.0000000000       -.74561590267E-04   -.19548616073E-04   -.19548616073E-04   0.18790706333E-03    0.0000000000        0.0000000000       0.44434794549E-01    1651.0000000       -37.045222699       
0.42525000000       0.42525000000        0.0000000000        0.0000000000        0.0000000000       0.24385589911E-03    0.0000000000        0.0000000000       -84.971460118       -83.550866058       -83.550866058        4.5259039698        0.0000000000        0.0000000000        76159.120392        83412.369953       0.85200000000       0.53165424957E-01    3.9064451022       -37.597027746        1.0875503672        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.66552715005E-03    0.0000000000        0.0000000000       -.74561590267E-04   -.19548616073E-04   -.19548616073E-04   0.18790706333E-03    0.0000000000        0.0000000000       0.47059876086E-01    1701.0000000       -37.045222699       
